學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
115,國立臺中教育大學,03108,臺灣語文學系【外加】,True,3,0.0,,,,,均標,,,,均標,,
115,國立臺中教育大學,03109,英語學系,False,6,6.0,6.0,6.0,,,,均標,,,,,
115,國立臺中教育大學,03109,英語學系【外加】,True,2,0.0,,,,,,均標,,,,,
115,國立臺中教育大學,03110,國際企業學系,False,11,11.0,11.0,22.0,,,均標,均標,,,,,
115,國立臺中教育大學,03110,國際企業學系【外加】,True,3,0.0,,,,,均標,均標,,,,,
115,國立臺中教育大學,03111,文化創意產業設計與營運學系,False,8,8.0,8.0,19.0,,,,後標,,,,,
115,國立臺中教育大學,03111,文化創意產業設計與營運學系【外加】,True,4,2.0,1.0,33.0,1.0,39.0,,後標,,,,,
115,國立臺中教育大學,03112,全校不分系學士學位學程,False,3,3.0,3.0,12.0,,,均標,,,,,,
115,國立臺中教育大學,03112,全校不分系學士學位學程【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立臺中教育大學,03113,數學教育學系,False,24,24.0,24.0,35.0,,,,,後標,,,,
115,國立臺中教育大學,03113,數學教育學系【外加】,True,3,0.0,,,,,,,後標,,,,
115,國立臺中教育大學,03114,科學教育與應用學系,False,6,6.0,6.0,14.0,,,,,,,,後標,
115,國立臺中教育大學,03114,科學教育與應用學系【外加】,True,2,0.0,,,,,,,,,,後標,
115,國立臺中教育大學,03115,資訊工程學系,False,10,10.0,10.0,17.0,,,,均標,均標,,,,
115,國立臺中教育大學,03115,資訊工程學系【外加】,True,5,0.0,,,,,,均標,均標,,,,
115,國立臺中教育大學,03116,數位內容科技學系,False,12,12.0,12.0,19.0,,,,後標,,均標,,,
115,國立臺中教育大學,03116,數位內容科技學系【外加】,True,2,2.0,2.0,39.0,,,,後標,,均標,,,
115,國立臺中教育大學,03117,美術學系,False,14,13.0,12.0,30.0,1.0,36.0,後標,,,,,,
115,國立臺北教育大學,03201,教育學系,False,6,6.0,6.0,4.0,,,均標,均標,,均標,,,
115,國立臺北教育大學,03201,教育學系【外加】,True,1,1.0,1.0,28.0,,,均標,均標,,均標,,,
115,國立臺北教育大學,03202,教育經營與管理學系,False,8,8.0,8.0,9.0,,,均標,均標,,均標,均標,,
115,國立臺北教育大學,03202,教育經營與管理學系【外加】,True,1,0.0,,,,,均標,均標,,均標,均標,,
115,國立臺北教育大學,03203,幼兒與家庭教育學系,False,6,6.0,6.0,11.0,,,均標,均標,,均標,均標,,
115,國立臺北教育大學,03203,幼兒與家庭教育學系【外加】,True,1,0.0,,,,,均標,均標,,均標,均標,,
115,國立臺北教育大學,03204,特殊教育學系,False,6,6.0,6.0,10.0,,,均標,均標,,均標,,,
115,國立臺北教育大學,03204,特殊教育學系【外加】,True,2,0.0,,,,,均標,均標,,均標,,,
115,國立臺北教育大學,03205,心理與諮商學系,False,6,6.0,6.0,14.0,,,均標,均標,,前標,,,
115,國立臺北教育大學,03205,心理與諮商學系【外加】,True,1,0.0,,,,,均標,均標,,前標,,,
115,國立臺北教育大學,03206,社會與區域發展學系,False,8,8.0,8.0,14.0,,,,均標,,均標,均標,,
115,國立臺北教育大學,03206,社會與區域發展學系【外加】,True,1,0.0,,,,,,均標,,均標,均標,,
115,國立臺北教育大學,03207,兒童英語教育學系,False,6,6.0,6.0,17.0,,,均標,頂標,,均標,,,
115,國立臺北教育大學,03207,兒童英語教育學系【外加】,True,1,0.0,,,,,均標,頂標,,均標,,,
115,國立臺北教育大學,03208,語文與創作學系語文師資組,False,6,6.0,6.0,14.0,,,前標,均標,,均標,均標,,
115,國立臺北教育大學,03208,語文與創作學系語文師資組【外加】,True,1,0.0,,,,,前標,均標,,均標,均標,,
115,國立臺北教育大學,03209,語文與創作學系文學創作組,False,7,7.0,7.0,17.0,,,前標,均標,,,均標,,
115,國立臺北教育大學,03210,文化創意產業經營學系,False,7,7.0,7.0,11.0,,,均標,均標,均標,均標,均標,,
115,國立臺北教育大學,03210,文化創意產業經營學系【外加】,True,2,0.0,,,,,均標,均標,均標,均標,均標,,
115,國立臺北教育大學,03211,藝術與造形設計學系設計組,False,6,6.0,6.0,11.0,,,均標,均標,,均標,,,
115,國立臺北教育大學,03212,數學暨資訊教育學系數學組,False,9,9.0,9.0,18.0,,,均標,,均標,,,,
115,國立臺北教育大學,03212,數學暨資訊教育學系數學組【外加】,True,1,0.0,,,,,均標,,均標,,,,
115,國立臺北教育大學,03213,,False,9,9.0,9.0,10.0,,,,均標,均標,,,,
115,國立臺北教育大學,03213,,False,1,0.0,,,,,,均標,均標,,,,
115,國立臺北教育大學,03214,自然科學教育學系,False,8,8.0,8.0,17.0,,,均標,,均標,,,均標,
115,國立臺北教育大學,03214,自然科學教育學系【外加】,True,1,0.0,,,,,均標,,均標,,,均標,
115,國立臺北教育大學,03215,資訊科學系,False,6,6.0,6.0,7.0,,,均標,均標,均標,,,均標,
115,國立臺北教育大學,03216,數位科技設計學系,False,6,6.0,6.0,6.0,,,均標,均標,,均標,,,
115,國立臺北教育大學,03217,藝術與造形設計學系藝術組,False,7,4.0,4.0,24.0,,,均標,後標,,後標,均標,,
115,國立臺北教育大學,03217,藝術與造形設計學系藝術組【外加】,True,1,0.0,,,,,均標,後標,,後標,均標,,
115,國立臺北教育大學,03218,體育學系,False,7,7.0,7.0,3.0,,,後標,後標,底標,底標,,,
115,國立臺北教育大學,03218,體育學系【外加】,True,1,0.0,,,,,後標,後標,底標,底標,,,
115,國立臺南大學,03301,教育學系,False,12,12.0,12.0,8.0,,,後標,,,,,,
115,國立臺南大學,03301,教育學系【外加】,True,2,2.0,2.0,28.0,,,後標,,,,,,
115,國立臺南大學,03302,諮商與輔導學系,False,7,7.0,7.0,9.0,,,均標,均標,,均標,,,
115,國立臺南大學,03303,特殊教育學系,False,6,6.0,6.0,13.0,,,均標,,,,,,
115,國立臺南大學,03303,特殊教育學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立臺南大學,03304,幼兒教育學系,False,6,6.0,6.0,12.0,,,均標,後標,,,後標,,
115,國立臺南大學,03304,幼兒教育學系【外加】,True,2,0.0,,,,,均標,後標,,,後標,,
115,國立臺南大學,03305,文化與自然資源學系,False,6,6.0,6.0,19.0,,,,,,,均標,,
115,國立臺南大學,03305,文化與自然資源學系【外加】,True,1,0.0,,,,,,,,,均標,,
115,國立臺南大學,03306,國語文學系,False,14,14.0,14.0,23.0,,,均標,,,,,,
115,國立臺南大學,03306,國語文學系【外加】,True,3,0.0,,,,,均標,,,,,,
115,國立臺南大學,03307,英語學系,False,6,6.0,6.0,14.0,,,均標,均標,,,,,
115,國立臺南大學,03307,英語學系【外加】,True,2,0.0,,,,,均標,均標,,,,,
115,國立臺南大學,03308,戲劇創作與應用學系,False,7,7.0,6.0,28.0,1.0,10.0,均標,均標,,,,,
115,國立臺南大學,03308,戲劇創作與應用學系【外加】,True,1,0.0,,,,,均標,均標,,,,,
115,國立臺南大學,03309,行政管理學系,False,6,6.0,6.0,12.0,,,均標,均標,,,,,
115,國立臺南大學,03309,行政管理學系【外加】,True,1,0.0,,,,,均標,均標,,,,,
115,國立臺南大學,03310,經營與管理學系,False,7,7.0,7.0,20.0,,,,均標,,均標,,,
115,國立臺南大學,03310,經營與管理學系【外加】,True,2,0.0,,,,,,均標,,均標,,,
115,國立臺南大學,03311,應用數學系,False,9,9.0,9.0,22.0,,,,,均標,,,,
115,國立臺南大學,03311,應用數學系【外加】,True,2,0.0,,,,,,,均標,,,,
115,國立臺南大學,03312,數位學習科技學系,False,6,6.0,6.0,10.0,,,,,,後標,,,
115,國立臺南大學,03312,數位學習科技學系【外加】,True,1,0.0,,,,,,,,後標,,,
115,國立臺南大學,03313,材料科學系,False,11,11.0,11.0,7.0,,,,,均標,,,均標,
115,國立臺南大學,03313,材料科學系【外加】,True,1,0.0,,,,,,,均標,,,均標,
115,國立臺南大學,03314,資訊工程學系,False,10,10.0,10.0,8.0,,,,均標,均標,,,,
115,國立臺南大學,03315,電機工程學系,False,12,12.0,12.0,7.0,,,,均標,均標,,,,
115,國立臺南大學,03315,電機工程學系【外加】,True,3,0.0,,,,,,均標,均標,,,,
115,國立臺南大學,03316,綠色能源科技學系,False,8,8.0,8.0,11.0,,,,,後標,,,,
115,國立臺南大學,03317,生物科技學系,False,11,11.0,8.0,29.0,3.0,23.0,,,,,,均標,
115,國立臺南大學,03317,生物科技學系【外加】,True,1,0.0,,,,,,,,,,均標,
115,國立臺南大學,03318,生態暨環境資源學系,False,6,6.0,6.0,29.0,,,,,,,,底標,
115,國立臺南大學,03318,生態暨環境資源學系【外加】,True,2,0.0,,,,,,,,,,底標,
115,國立臺南大學,03319,體育學系,False,3,3.0,3.0,1.0,,,,,,,,,
115,國立臺南大學,03319,體育學系【外加】,True,2,2.0,2.0,7.0,,,,,,,,,
115,國立東華大學,03401,企業管理學系管理科學組,False,3,3.0,1.0,47.0,2.0,29.0,,後標,,,,,
115,國立東華大學,03402,企業管理學系經營管理組,False,6,6.0,3.0,40.0,3.0,20.0,,後標,,,,,
115,國立東華大學,03403,會計學系,False,10,10.0,7.0,48.0,3.0,23.0,,後標,,,,,
115,國立東華大學,03403,會計學系【外加】,True,2,0.0,,,,,,後標,,,,,
115,國立東華大學,03404,資訊管理學系人工智慧與大數據組,False,5,3.0,1.0,25.0,2.0,32.0,,,均標,,,,
115,國立東華大學,03404,,False,2,1.0,1.0,48.0,,,,,均標,,,,
115,國立東華大學,03405,資訊管理學系人工智慧與商務組,False,5,5.0,5.0,19.0,,,,,,均標,,,
115,國立東華大學,03405,,False,1,0.0,,,,,,,,均標,,,
115,國立東華大學,03406,國際企業學系,False,8,8.0,7.0,43.0,1.0,12.0,,均標,,,,,
115,國立東華大學,03406,國際企業學系【外加】,True,2,0.0,,,,,,均標,,,,,
115,國立東華大學,03407,財務金融學系,False,13,13.0,13.0,27.0,,,,後標,,,,,
115,國立東華大學,03407,財務金融學系【外加】,True,5,1.0,1.0,38.0,,,,後標,,,,,
115,國立東華大學,03408,觀光暨休閒遊憩學系,False,8,8.0,2.0,44.0,6.0,39.0,,,,,後標,,
115,國立東華大學,03408,觀光暨休閒遊憩學系【外加】,True,1,0.0,,,,,,,,,後標,,
115,國立東華大學,03409,,False,4,4.0,4.0,42.0,,,,,,,底標,,
115,國立東華大學,03409,,False,2,0.0,,,,,,,,,底標,,
115,國立東華大學,03410,管理學院會計與資訊管理國際學士班,False,5,5.0,1.0,14.0,4.0,42.0,,,後標,後標,,,
115,國立東華大學,03411,,False,3,3.0,,,3.0,40.0,均標,,,,,,
115,國立東華大學,03411,,False,1,0.0,,,,,均標,,,,,,
115,國立東華大學,03412,華文文學與創作學系,False,7,7.0,5.0,36.0,2.0,40.0,後標,,,,,,
115,國立東華大學,03412,華文文學與創作學系【外加】,True,2,0.0,,,,,後標,,,,,,
115,國立東華大學,03413,中國語文學系,False,10,10.0,4.0,36.0,6.0,42.0,均標,,,,,,
115,國立東華大學,03414,英美語文學系,False,6,6.0,2.0,49.0,4.0,24.0,,後標,,,,,
115,國立東華大學,03414,英美語文學系【外加】,True,1,0.0,,,,,,後標,,,,,
115,國立東華大學,03415,臺灣文化學系,False,7,7.0,3.0,40.0,4.0,38.0,,,,,後標,,
115,國立東華大學,03415,臺灣文化學系【外加】,True,2,0.0,,,,,,,,,後標,,
115,國立東華大學,03416,歷史學系,False,11,11.0,9.0,39.0,2.0,42.0,,,,,均標,,
115,國立東華大學,03416,歷史學系【外加】,True,1,1.0,1.0,37.0,,,,,,,均標,,
115,國立東華大學,03417,經濟學系,False,9,9.0,3.0,42.0,6.0,30.0,,,,均標,,,
115,國立東華大學,03418,諮商與臨床心理學系,False,11,11.0,11.0,25.0,,,,均標,,均標,,,
115,國立東華大學,03418,諮商與臨床心理學系【外加】,True,2,0.0,,,,,,均標,,均標,,,
115,國立東華大學,03419,社會學系,False,8,8.0,6.0,49.0,2.0,18.0,,,,,均標,,
115,國立東華大學,03419,社會學系【外加】,True,1,1.0,1.0,31.0,,,,,,,均標,,
115,國立東華大學,03420,公共行政學系,False,7,7.0,7.0,34.0,,,,,,,均標,,
115,國立東華大學,03420,公共行政學系【外加】,True,2,1.0,1.0,7.0,,,,,,,均標,,
115,國立東華大學,03421,法律學系,False,6,6.0,6.0,10.0,,,,,,,均標,,
115,國立東華大學,03421,法律學系【外加】,True,2,0.0,,,,,,,,,均標,,
115,國立東華大學,03422,教育與潛能開發學系,False,8,8.0,8.0,37.0,,,後標,,,,,,
115,國立東華大學,03422,教育與潛能開發學系【外加】,True,2,0.0,,,,,後標,,,,,,
115,國立東華大學,03423,教育行政與管理學系,False,7,7.0,2.0,30.0,5.0,25.0,均標,,,,,,
115,國立東華大學,03424,特殊教育學系,False,7,7.0,5.0,45.0,2.0,17.0,,,,,後標,,
115,國立東華大學,03425,幼兒教育學系,False,6,6.0,2.0,25.0,4.0,30.0,,,,,均標,,
115,國立東華大學,03426,族群關係與文化學系,False,3,3.0,1.0,38.0,2.0,43.0,,,,,後標,,
115,國立東華大學,03426,族群關係與文化學系【外加】,True,1,1.0,1.0,47.0,,,,,,,後標,,
115,國立東華大學,03427,民族語言與傳播學系,False,5,2.0,1.0,7.0,1.0,45.0,,,,,後標,,
115,國立東華大學,03428,民族發展與社會工作學系民族發展組,False,3,2.0,,,2.0,47.0,,,,,後標,,
115,國立東華大學,03428,,False,1,1.0,1.0,6.0,,,,,,,後標,,
115,國立東華大學,03429,民族發展與社會工作學系社會工作組,False,4,4.0,,,4.0,27.0,,,,,後標,,
115,國立東華大學,03429,,False,1,1.0,1.0,28.0,,,,,,,後標,,
115,國立東華大學,03430,藝術創意產業學系,False,7,7.0,2.0,25.0,5.0,29.0,均標,,,,,,
115,國立東華大學,03430,藝術創意產業學系【外加】,True,2,0.0,,,,,均標,,,,,,
115,國立東華大學,03431,應用數學系數學科學組,False,5,5.0,3.0,41.0,2.0,21.0,,底標,,,,,
115,國立東華大學,03431,應用數學系數學科學組【外加】,True,1,0.0,,,,,,底標,,,,,
115,國立東華大學,03432,應用數學系統計科學組,False,5,5.0,4.0,31.0,1.0,18.0,,底標,,,,,
115,國立東華大學,03432,應用數學系統計科學組【外加】,True,1,0.0,,,,,,底標,,,,,
115,國立東華大學,03433,物理學系物理組,False,6,6.0,4.0,40.0,2.0,15.0,,,,,,均標,
115,國立東華大學,03433,物理學系物理組【外加】,True,1,0.0,,,,,,,,,,均標,
115,國立東華大學,03434,物理學系奈米與光電科學組,False,5,5.0,5.0,24.0,,,,,,,,均標,
115,國立東華大學,03435,化學系,False,9,9.0,9.0,24.0,,,,,,,,均標,
115,國立東華大學,03436,資訊工程學系資工組,False,11,11.0,11.0,37.0,,,,,均標,,,,
115,國立東華大學,03436,資訊工程學系資工組【外加】,True,2,0.0,,,,,,,均標,,,,
115,國立東華大學,03437,資訊工程學系國際組,False,3,3.0,3.0,44.0,,,,,均標,,,,
115,國立東華大學,03437,資訊工程學系國際組【外加】,True,1,0.0,,,,,,,均標,,,,
115,國立東華大學,03438,電機工程學系智慧系統組,False,8,8.0,8.0,24.0,,,,,均標,,,,
115,國立東華大學,03438,電機工程學系智慧系統組【外加】,True,3,0.0,,,,,,,均標,,,,
115,國立東華大學,03439,電機工程學系半導體組,False,6,6.0,6.0,13.0,,,,,均標,,,,
115,國立東華大學,03439,電機工程學系半導體組【外加】,True,2,0.0,,,,,,,均標,,,,
115,國立東華大學,03440,材料科學與工程學系,False,11,11.0,11.0,13.0,,,,,,,,後標,
115,國立東華大學,03440,材料科學與工程學系【外加】,True,1,1.0,1.0,36.0,,,,,,,,後標,
115,國立東華大學,03441,光電工程學系,False,11,11.0,11.0,31.0,,,,,,,,均標,
115,國立東華大學,03441,光電工程學系【外加】,True,1,0.0,,,,,,,,,,均標,
115,國立東華大學,03442,理工學院大數據科學國際學士班,False,3,3.0,,,3.0,27.0,,,均標,,,,
115,國立東華大學,03443,生化暨分子醫學科學系,False,8,8.0,5.0,37.0,3.0,27.0,,後標,,,,,
115,國立東華大學,03444,自然資源與環境學系,False,10,6.0,1.0,23.0,5.0,46.0,,,,,,均標,
115,國立東華大學,03444,自然資源與環境學系【外加】,True,2,1.0,1.0,21.0,,,,,,,,均標,
115,國立東華大學,03445,體育與運動科學系,False,5,5.0,5.0,6.0,,,後標,,,,,,
115,臺北市立大學,03501,教育學系,False,13,13.0,13.0,10.0,,,均標,後標,,後標,,,
115,臺北市立大學,03501,教育學系【外加】,True,3,2.0,2.0,36.0,,,均標,後標,,後標,,,
115,臺北市立大學,03502,特殊教育學系,False,9,9.0,9.0,24.0,,,均標,均標,,均標,,,
115,臺北市立大學,03502,特殊教育學系【外加】,True,1,0.0,,,,,均標,均標,,均標,,,
115,臺北市立大學,03503,幼兒教育學系,False,18,18.0,18.0,32.0,,,均標,均標,,,均標,,
115,臺北市立大學,03503,幼兒教育學系【外加】,True,2,0.0,,,,,均標,均標,,,均標,,
115,臺北市立大學,03504,心理與諮商學系,False,16,16.0,16.0,8.0,,,均標,均標,,均標,均標,,
115,臺北市立大學,03504,心理與諮商學系【外加】,True,2,0.0,,,,,均標,均標,,均標,均標,,
115,臺北市立大學,03505,學習與媒材設計學系,False,8,8.0,8.0,25.0,,,均標,均標,,均標,均標,,
115,臺北市立大學,03506,中國語文學系,False,11,11.0,11.0,26.0,,,均標,底標,,,均標,,
115,臺北市立大學,03506,中國語文學系【外加】,True,6,1.0,1.0,22.0,,,均標,底標,,,均標,,
115,臺北市立大學,03507,英語教學系,False,6,6.0,6.0,12.0,,,,均標,,,,,
115,臺北市立大學,03507,英語教學系【外加】,True,2,2.0,2.0,25.0,,,,均標,,,,,
115,臺北市立大學,03508,公共事務學系,False,7,7.0,7.0,7.0,,,均標,均標,,,均標,,
115,臺北市立大學,03508,公共事務學系【外加】,True,2,1.0,1.0,29.0,,,均標,均標,,,均標,,
115,臺北市立大學,03509,歷史與地理學系,False,20,20.0,12.0,40.0,8.0,18.0,均標,均標,,,均標,,
115,臺北市立大學,03509,歷史與地理學系【外加】,True,3,0.0,,,,,均標,均標,,,均標,,
115,臺北市立大學,03510,城市發展學系,False,9,9.0,9.0,17.0,,,,,,,均標,,
115,臺北市立大學,03511,行銷與管理學系,False,9,9.0,9.0,14.0,,,均標,均標,,均標,,,
115,臺北市立大學,03512,視覺藝術學系,False,8,8.0,8.0,21.0,,,均標,,,,,,
115,臺北市立大學,03512,視覺藝術學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,臺北市立大學,03513,地球環境暨生物資源學系,False,8,8.0,8.0,24.0,,,,,,,,均標,
115,臺北市立大學,03513,地球環境暨生物資源學系【外加】,True,2,0.0,,,,,,,,,,均標,
115,臺北市立大學,03514,應用物理暨化學系電子物理組,False,3,3.0,3.0,12.0,,,,均標,均標,,,均標,
115,臺北市立大學,03514,應用物理暨化學系電子物理組【外加】,True,2,0.0,,,,,,均標,均標,,,均標,
115,臺北市立大學,03515,應用物理暨化學系應用化學組,False,3,3.0,3.0,8.0,,,,均標,均標,,,均標,
115,臺北市立大學,03515,應用物理暨化學系應用化學組【外加】,True,2,0.0,,,,,,均標,均標,,,均標,
115,臺北市立大學,03516,數據科學與數學系,False,7,7.0,7.0,17.0,,,,,均標,,,均標,
115,臺北市立大學,03516,數據科學與數學系【外加】,True,5,0.0,,,,,,,均標,,,均標,
115,臺北市立大學,03517,資訊科學系,False,7,7.0,7.0,17.0,,,均標,均標,均標,,,,
115,臺北市立大學,03517,資訊科學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,,
115,臺北市立大學,03518,休閒運動管理學系,False,6,6.0,6.0,24.0,,,後標,,,,後標,,
115,臺北市立大學,03518,休閒運動管理學系【外加】,True,2,0.0,,,,,後標,,,,後標,,
115,臺北市立大學,03519,運動健康科學系,False,13,13.0,12.0,49.0,1.0,16.0,,後標,,,,,
115,臺北市立大學,03519,運動健康科學系【外加】,True,2,1.0,1.0,5.0,,,,後標,,,,,
115,臺北市立大學,03520,衛生福利學系,False,6,6.0,,,6.0,35.0,,均標,均標,,,,
115,臺北市立大學,03520,衛生福利學系【外加】,True,1,0.0,,,,,,均標,均標,,,,
115,國立屏東大學,03601,教育學系,False,25,25.0,22.0,39.0,3.0,9.0,均標,均標,,,,,
115,國立屏東大學,03601,教育學系【外加】,True,4,0.0,,,,,均標,均標,,,,,
115,國立屏東大學,03602,幼兒教育學系,False,28,28.0,11.0,40.0,17.0,32.0,均標,,,,,,
115,國立屏東大學,03602,幼兒教育學系【外加】,True,5,0.0,,,,,均標,,,,,,
115,國立屏東大學,03603,特殊教育學系,False,6,6.0,6.0,33.0,,,後標,,,,,,
115,國立屏東大學,03603,特殊教育學系【外加】,True,2,0.0,,,,,後標,,,,,,
115,國立屏東大學,03604,教育心理與輔導學系,False,12,12.0,12.0,24.0,,,均標,均標,,,,,
115,國立屏東大學,03604,教育心理與輔導學系【外加】,True,2,0.0,,,,,均標,均標,,,,,
115,國立屏東大學,03605,中國語文學系,False,14,14.0,3.0,37.0,11.0,40.0,均標,,,,,,
115,國立屏東大學,03605,中國語文學系【外加】,True,2,0.0,,,,,均標,,,,,,
115,國立屏東大學,03606,文化創意產業學系,False,11,11.0,5.0,38.0,6.0,28.0,均標,後標,,,均標,,
115,國立屏東大學,03606,文化創意產業學系【外加】,True,2,1.0,1.0,35.0,,,均標,後標,,,均標,,
115,國立屏東大學,03607,社會發展學系,False,14,14.0,7.0,39.0,7.0,38.0,,,,,均標,,
115,國立屏東大學,03607,社會發展學系【外加】,True,2,0.0,,,,,,,,,均標,,
115,國立屏東大學,03608,英語學系,False,11,11.0,10.0,35.0,1.0,8.0,,均標,,,,,
115,國立屏東大學,03608,英語學系【外加】,True,1,0.0,,,,,,均標,,,,,
115,國立屏東大學,03609,應用英語學系,False,1,1.0,1.0,22.0,,,,均標,,,,,
115,國立屏東大學,03609,應用英語學系【外加】,True,2,0.0,,,,,,均標,,,,,
115,國立屏東大學,03610,應用日語學系,False,2,2.0,2.0,22.0,,,均標,,,,,,
115,國立屏東大學,03610,應用日語學系【外加】,True,2,0.0,,,,,均標,,,,,,
115,國立屏東大學,03611,視覺藝術學系數位媒體設計組,False,7,7.0,6.0,31.0,1.0,23.0,均標,,,,,,
115,國立屏東大學,03611,視覺藝術學系數位媒體設計組【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立屏東大學,03612,商業大數據學系,False,10,10.0,10.0,37.0,,,,後標,,,,,
115,國立屏東大學,03612,商業大數據學系【外加】,True,2,0.0,,,,,,後標,,,,,
115,國立屏東大學,03613,行銷與流通管理學系,False,2,2.0,2.0,23.0,,,,底標,,,,,
115,國立屏東大學,03614,不動產經營學系,False,3,3.0,3.0,15.0,,,後標,,,,後標,,
115,國立屏東大學,03614,不動產經營學系【外加】,True,3,1.0,1.0,29.0,,,後標,,,,後標,,
115,國立屏東大學,03615,企業管理學系,False,1,1.0,1.0,9.0,,,,後標,,,,,
115,國立屏東大學,03615,企業管理學系【外加】,True,2,2.0,1.0,40.0,1.0,39.0,,後標,,,,,
115,國立屏東大學,03616,國際經營與貿易學系,False,4,4.0,4.0,13.0,,,,底標,,,,,
115,國立屏東大學,03616,國際經營與貿易學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,國立屏東大學,03617,財務金融學系,False,2,2.0,2.0,3.0,,,,後標,,後標,,,
115,國立屏東大學,03617,財務金融學系【外加】,True,1,0.0,,,,,,後標,,後標,,,
115,國立屏東大學,03618,資訊管理學系,False,3,3.0,3.0,16.0,,,,,,後標,,,
115,國立屏東大學,03618,資訊管理學系【外加】,True,2,0.0,,,,,,,,後標,,,
115,國立屏東大學,03619,應用化學系,False,7,7.0,7.0,33.0,,,,,底標,,,均標,
115,國立屏東大學,03619,應用化學系【外加】,True,3,1.0,1.0,35.0,,,,,底標,,,均標,
115,國立屏東大學,03620,應用數學系,False,7,7.0,6.0,35.0,1.0,10.0,,,均標,,,,
115,國立屏東大學,03620,應用數學系【外加】,True,2,0.0,,,,,,,均標,,,,
115,國立屏東大學,03621,應用物理系半導體組,False,9,9.0,9.0,22.0,,,,,底標,,,底標,
115,國立屏東大學,03621,應用物理系半導體組【外加】,True,2,0.0,,,,,,,底標,,,底標,
115,國立屏東大學,03622,應用物理系光電暨材料組,False,9,9.0,9.0,39.0,,,,,底標,,,後標,
115,國立屏東大學,03622,應用物理系光電暨材料組【外加】,True,1,0.0,,,,,,,底標,,,後標,
115,國立屏東大學,03623,科學傳播學系,False,5,5.0,4.0,40.0,1.0,13.0,底標,底標,,,,底標,
115,國立屏東大學,03623,科學傳播學系【外加】,True,2,0.0,,,,,底標,底標,,,,底標,
115,國立屏東大學,03624,電腦科學與人工智慧學系,False,8,8.0,8.0,33.0,,,,,後標,,,,
115,國立屏東大學,03625,智慧機器人學系,False,2,2.0,2.0,10.0,,,,,後標,,,,
115,國立屏東大學,03626,電腦與通訊學系,False,3,3.0,3.0,28.0,,,,,後標,,,,
115,國立屏東大學,03626,電腦與通訊學系【外加】,True,5,0.0,,,,,,,後標,,,,
115,國立屏東大學,03627,資訊工程學系,False,5,5.0,5.0,17.0,,,,,後標,,,,
115,國立屏東大學,03627,資訊工程學系【外加】,True,2,0.0,,,,,,,後標,,,,
115,國立屏東大學,03628,視覺藝術學系美術組,False,4,3.0,3.0,34.0,,,,,,,,,
115,國立屏東大學,03628,視覺藝術學系美術組【外加】,True,1,0.0,,,,,,,,,,,
115,國立臺東大學,03801,全校不分系學士學位學程,False,4,4.0,4.0,24.0,,,底標,,,,,,
115,國立臺東大學,03801,全校不分系學士學位學程【外加】,True,1,0.0,,,,,底標,,,,,,
115,國立臺東大學,03802,教育學系,False,8,8.0,8.0,24.0,,,後標,,,,,,
115,國立臺東大學,03803,幼兒教育學系,False,6,6.0,5.0,36.0,1.0,37.0,均標,,,,,,
115,國立臺東大學,03803,幼兒教育學系【外加】,True,2,0.0,,,,,均標,,,,,,
115,國立臺東大學,03804,特殊教育學系,False,8,8.0,8.0,39.0,,,後標,,,,,,
115,國立臺東大學,03804,特殊教育學系【外加】,True,1,1.0,1.0,33.0,,,後標,,,,,,
115,國立臺東大學,03805,文化資源與休閒產業學系,False,8,8.0,4.0,32.0,4.0,42.0,後標,,,,,,
115,國立臺東大學,03806,數位媒體與文教產業學系,False,5,5.0,4.0,46.0,1.0,20.0,後標,,,,,,
115,國立臺東大學,03806,數位媒體與文教產業學系【外加】,True,1,0.0,,,,,後標,,,,,,
115,國立臺東大學,03807,英美語文學系,False,12,6.0,2.0,31.0,4.0,50.0,,底標,,,,,
115,國立臺東大學,03807,英美語文學系【外加】,True,2,0.0,,,,,,底標,,,,,
115,國立臺東大學,03808,華語文學系,False,10,9.0,3.0,33.0,6.0,46.0,後標,,,,,,
115,國立臺東大學,03808,華語文學系【外加】,True,1,0.0,,,,,後標,,,,,,
115,國立臺東大學,03809,公共與文化事務學系,False,13,13.0,11.0,48.0,2.0,45.0,,,,,均標,,
115,國立臺東大學,03809,公共與文化事務學系【外加】,True,1,0.0,,,,,,,,,均標,,
115,國立臺東大學,03810,應用數學系,False,13,6.0,2.0,40.0,4.0,46.0,,,底標,,,,
115,國立臺東大學,03810,應用數學系【外加】,True,2,0.0,,,,,,,底標,,,,
115,國立臺東大學,03811,資訊管理學系,False,13,13.0,7.0,50.0,6.0,44.0,,底標,,,,,
115,國立臺東大學,03811,資訊管理學系【外加】,True,2,1.0,1.0,36.0,,,,底標,,,,,
115,國立臺東大學,03812,應用科學系化學及奈米科學組,False,12,12.0,12.0,46.0,,,,,,,,後標,
